Tweet ID,Tweet_count,Username,Text,Created At,Retweets,Likes
1848421365096784159,89,DIO @ WWWY Festival,"Fall Out Boy had highest production, playing all the classic. https://t.co/cIuL0MdEeW",Mon Oct 21 17:49:30 +0000 2024,0,0
1848420809745863004,90,liz ingram,the fomo I have from WWWY despite knowing that being at a festival in the desert in October would probably kill me,Mon Oct 21 17:47:17 +0000 2024,0,1
1848420172173820026,91,🦇🍂🎃alix🩷💜💙,turns out I don't hate festivals I just hate the sun and porta pottys (having a 50 stall bathroom on the grounds is a fucking game changer),Mon Oct 21 17:44:45 +0000 2024,0,7
1848419759668232368,92,ラロ | 랄로,el wwwy solo necesita sillones de masaje y sería EL festival.,Mon Oct 21 17:43:07 +0000 2024,0,3
1848419124625510832,93,DIO @ WWWY Festival,@WWWYFest A Day To Remember https://t.co/AB2ZnRBmhj,Mon Oct 21 17:40:35 +0000 2024,0,8
1848419096238690619,94,rai! 🍉,"18 + 19: your oc shopping (oc-tober) and alternative fashion (cringetober

i was in vegas this weekend for WWWY so i wasn't able to post as much. took the 20th as a break :3

drew myrai at omega mart and dahlia in an outfit i saw at the festival this weekend! https://t.co/7qjMpMddgy",Mon Oct 21 17:40:29 +0000 2024,0,3
1848418599519588713,95,DIO @ WWWY Festival,Homesick was honestly my anticipated and didn't fucking disappoint. https://t.co/7qBznYMc9b,Mon Oct 21 17:38:30 +0000 2024,0,0
1848417038957772972,96,Goth,"Just looked at the photos/vids I took of my abs at WWWY festival

Why did no one tell me I'm fat now?? 

Or mainly my face..",Mon Oct 21 17:32:18 +0000 2024,0,0
1848416589848449133,97,DIO @ WWWY Festival,"Jimmy Eat World was  really good, however my take they should have played little bit earlier. https://t.co/HumISCH6Jt",Mon Oct 21 17:30:31 +0000 2024,0,0
1848416029258473918,98,DIO @ WWWY Festival,I fucking lost it when Pierce The Veil playing. It was so energetic https://t.co/Q3D7PfewnR,Mon Oct 21 17:28:17 +0000 2024,0,0
1848415550864822590,99,DIO @ WWWY Festival,"Playing In Love and Death just hits different, until they cut the sounds for Taste of Ink https://t.co/Y1QsbupCAa",Mon Oct 21 17:26:23 +0000 2024,0,0
1848414937833738442,100,DIO @ WWWY Festival,Still love Taking Back Sunday https://t.co/TDIKXbLhem,Mon Oct 21 17:23:57 +0000 2024,0,0
1848414623885672597,101,DIO @ WWWY Festival,"Back to day 1, Cobra Starship was amazing and still shock when he brought Patrick https://t.co/RlHAKGcmfh",Mon Oct 21 17:22:42 +0000 2024,0,0
1848413489032827260,102,The 1537th best player at EVO 2023,"I have several strong thoughts and feelings on the popularity of WWWY festival and the current revival of Warped Tour. 

None of them are positive thoughts, and I generally think, while I can’t blame them, hate that there is this market just for nostalgia baiting.",Mon Oct 21 17:18:12 +0000 2024,0,0
1848412239386317243,103,leo baby,"Definitivamente el otro año me largo al WWWY festival y si PTV va de tour, ahí me van a ver. (manifestando que hagan algo con Collide With The Sky) 😩",Mon Oct 21 17:13:14 +0000 2024,0,0
1848404474681037231,104,Alondraaaaa,IDC THAT YOU WENT TO THE WWWY FESTIVAL! THAT SHOULD HAVE BEEN ME!,Mon Oct 21 16:42:23 +0000 2024,0,0
1848400617485549838,105,lost astronaut 🏹,Estoy así con todo lo de mcr en el wwwy festival https://t.co/TqJkZFNOn8,Mon Oct 21 16:27:03 +0000 2024,0,2
1848396360636154169,106,imy,our hotel is right next door to the wwwy festival grounds so we stood outside and i got to hear mcr playing na na na in 2024 :’),Mon Oct 21 16:10:08 +0000 2024,0,4
1848392358041391280,107,DIO @ WWWY Festival,@silverstein You guys were amazing https://t.co/6igKGHJHyo,Mon Oct 21 15:54:14 +0000 2024,0,2
1848390810665877982,108,j⭐mes,i cant believe im seeing tweets complaining about the crowd at wwwy not being hyped enough for any one (1) specific band like ? girl its a festival. Do you understand what a festival is,Mon Oct 21 15:48:05 +0000 2024,0,1
1848389684281450859,109,erika,"To everyone who went to the wwwy festival, I hope you had fun living my dream. I am not at all jealous 😶😶😶😶😶😶😭😭😭😭😭😭",Mon Oct 21 15:43:36 +0000 2024,0,1
1848386622259097605,110,milo 🍂🥀,i wish i had gone to wwwy but i know i cant handle big festivals like that,Mon Oct 21 15:31:26 +0000 2024,0,0
1848384488868348022,111,bethany ✨,Oh to be an airplane flying over the wwwy festival,Mon Oct 21 15:22:58 +0000 2024,0,2
1848384471667552354,112,Wind Blows,@RokkerBoyy @ProfessorGengar @roqueadeleon @Discog_Pod Yeah this argument of 150 being too much when you have wwwy charging 400 for ONE DAY is ridiculous. Everything is more expensive! We can’t expect a tour to charge the same price as it did back in 2014 if renting the festival grounds is more expensive as well.,Mon Oct 21 15:22:54 +0000 2024,0,3
1848381023501123591,113,bella goth,Not being able to see Cobra Starship live at WWWY hurts just as bad as not being able to see my chem in 2022 at the same festival when 3/4 of the band wore aging prosthetics in revenge era.,Mon Oct 21 15:09:11 +0000 2024,0,0
1848370050635362653,114,einafets,Really cool and great for everyone at wwwy festival but I hate you and that should be meeee.,Mon Oct 21 14:25:35 +0000 2024,0,1
1848364183504527627,115,☾,I don’t care that you got to see Pierce the Veil play Collide with the Sky at WWWY festival.. it should’ve been ME,Mon Oct 21 14:02:16 +0000 2024,2,17
1848363401711349927,116,rae,"this app stop showing me mcr at wwwy challenge 
i don’t like mcr and wwwy is not a festival im interested in so why is it my entire feed",Mon Oct 21 13:59:10 +0000 2024,0,0
1848350203923108006,117,GeneralSordi,"@Discog_Pod Was at WWWY Saturday and it was my first festival experience. My girlfriend has done many over the years. As a first timer I loved it. For the amount of people there, I rarely waited in line for food, drinks, or restrooms. She thought it was pretty good as well just wished there",Mon Oct 21 13:06:43 +0000 2024,1,13
1848348955437887904,118,Mikayla Easley 🇺🇦🌻,Logging onto the internet these last few days and my entire timeline full of clips from WWWY festival https://t.co/oRstCnbTAi,Mon Oct 21 13:01:46 +0000 2024,0,0
1848347140059463937,119,Ambar✨🔜 WWWY 🖤🥀,"@falloutboy ’s Infinity On High Tour was my first concert ever back in 2007. Gym Class Heroes opened for them and I was also obsessed with them. That night started 17+ years of concerts/festivals This was my full circle moment! Forever grateful for FOB, @TravieMcCoy, @WWWYFest!",Mon Oct 21 12:54:33 +0000 2024,0,1
1848323849651200271,120,Leah 🏴‍☠️🎱💜,yeah in hindsight i should have realized the festival turkey leg would make me wake up at 4am and get sick 🙃,Mon Oct 21 11:22:00 +0000 2024,0,2
1848323715517362301,121,Sean Price,I wish wwwy and any festival wasn’t so commercial because fuck I’m seething to go too one,Mon Oct 21 11:21:28 +0000 2024,0,1
1848315767080591549,122,Miranda de urano🌒,"Honest question to wwwy attendees: how do you go to the bathroom?! I have been to festivals but none of them had like crazy fans and also doors open maybe at 16:00/17:00, so you can either not drink that much and stay at the front or even come and go if you have friends to split",Mon Oct 21 10:49:53 +0000 2024,0,0
1848305091675115531,123,ATribeCalledStress,"@roqueadeleon @Discog_Pod WWWY is definitely a cash grab, it was the same people who did Travis Scott's Astroworld and had to pay settlements after the deaths that happened. Afterwards they announced the wwwy festival and it got the money from that nostalgia market.",Mon Oct 21 10:07:28 +0000 2024,0,1
1848291040349872466,124,.,How can we get a festival line up like wwwy in Australia,Mon Oct 21 09:11:38 +0000 2024,1,5
1848289472053399790,125,jack ✩ saw mcr i am ded :3c,"Also now that im back at the hotel,,, WHY ARE YALL PUSHING AND CRUSHING PPL AT BARRIER WHEN THE SCREENS SAID TO TAKE A STEP BACK??? DUMBASSES. I HEARD PEOPLE YELL IN AGONY FROM SUDDEN CROWD SURGES AND ESP DURING THE ADVISORIES. GOD. LEARN CONCERT/FESTIVAL ETIQUETTE",Mon Oct 21 09:05:24 +0000 2024,0,6
1848287234320929177,126,patricinha malvada 🔜 WWWY,suspeito q o festival de hoje tenha adiado muito suicidio,Mon Oct 21 08:56:30 +0000 2024,0,0
1848279289038270652,127,Aly ✧ WWWY day 2,@underscore_aws OH MY GODDDD I KNOWW 😭 I knew I wasnt the only one bc like???? so many ppl are judgemental??? for having fun??? at a music festival????? I just dooonttt understand,Mon Oct 21 08:24:56 +0000 2024,0,0
1848278257332015129,128,Bri Marie D,Attended my first ever festival and it was everything!! #WWWY https://t.co/IoYwRuiL3i,Mon Oct 21 08:20:50 +0000 2024,0,25
1848278014930362590,129,aurora,@shumikanaru at the wwwy festival 💔,Mon Oct 21 08:19:52 +0000 2024,0,0
